entity1,entity2,rel,Confidence Score (%)
Telefonaktiebolaget LM Ericsson,Globalstar Inc,Supplier,0.621563127652416
Globaltrans Investment PLC,NK Rosneft' PAO,Supplier,0.656261660026525
NK Rosneft' PAO,Globaltrans Investment PLC,Supplier,0.723578665908178
Globe Telecom Inc,Huawei Technologies Co Ltd,Supplier,0.586592976
Huawei Technologies Co Ltd,Globe Telecom Inc,Supplier,0.538164632064
Globe Telecom Inc,Nokia Oyj,Supplier,0.27689448
Nokia Oyj,Globe Telecom Inc,Supplier,0.30718192
GoPro Inc,Jabil Inc,Supplier,0.588
Jabil Inc,GoPro Inc,Supplier,0.30862016
GoTo Group Inc,Intel Corp,Supplier,0.28883216
Intel Corp,GoTo Group Inc,Supplier,0.56726652672
Gogo Inc,Inmarsat Group Holdings Ltd,Supplier,0.27826072
Inmarsat Group Holdings Ltd,Gogo Inc,Supplier,0.29635136
Golar LNG Ltd,Keppel Corporation Ltd,Supplier,0.980086772784946
Keppel Corporation Ltd,Golar LNG Ltd,Supplier,0.672612652469782
Golar LNG Ltd,PetroChina Co Ltd,Supplier,0.565360214592
PetroChina Co Ltd,Golar LNG Ltd,Supplier,0.51437102592
Golar LNG Ltd,Petroleo Brasileiro SA Petrobras,Supplier,0.56675016192
Petroleo Brasileiro SA Petrobras,Golar LNG Ltd,Supplier,0.31276672
Golar LNG Ltd,Samsung Electronics Co Ltd,Supplier,0.27654536
Samsung Electronics Co Ltd,Golar LNG Ltd,Supplier,0.2681244
Google LLC,LG Corp,Supplier,0.2933716
LG Corp,Google LLC,Supplier,0.28328896
Google LLC,Leaf Group Ltd,Supplier,0.992823910640194
Leaf Group Ltd,Google LLC,Supplier,0.998114975763552
Google LLC,Lytics Inc,Supplier,0.285824
Lytics Inc,Google LLC,Supplier,0.3117764
Google LLC,Meta Platforms Inc,Supplier,0.983633544660017
Meta Platforms Inc,Google LLC,Supplier,0.996495128407999
Google LLC,Microsoft Corp,Supplier,0.999999691646224
Microsoft Corp,Google LLC,Supplier,0.999998984974908
Google LLC,Motorola Mobility LLC,Supplier,0.30059904
Motorola Mobility LLC,Google LLC,Supplier,0.30172424
Google LLC,Motorola Solutions Inc,Supplier,0.6249444228192
Motorola Solutions Inc,Google LLC,Supplier,0.517666252032
Google LLC,News Corp,Supplier,0.53771680704
News Corp,Google LLC,Supplier,0.668301086228636
Google LLC,Optiva Inc,Supplier,0.555163782528
Optiva Inc,Google LLC,Supplier,0.29972
Google LLC,SAP SE,Supplier,0.54410269056
SAP SE,Google LLC,Supplier,0.7053281354653
Google LLC,Salesforce.Com Inc,Supplier,0.705821819837713
Salesforce.Com Inc,Google LLC,Supplier,0.985059705622538
Google LLC,Shopping Center 26 de Agosto Ltda,Supplier,0.30594536
Shopping Center 26 de Agosto Ltda,Google LLC,Supplier,0.55352834112
Google LLC,Sizmek DSP Inc,Supplier,0.3043124
Sizmek DSP Inc,Google LLC,Supplier,0.31963984
Google LLC,Sony Group Corp,Supplier,0.3116584
Sony Group Corp,Google LLC,Supplier,0.560904769536
Google LLC,Sprint Communications Inc,Supplier,0.29377064
Sprint Communications Inc,Google LLC,Supplier,0.292966
Google LLC,Sprint Corp,Supplier,0.29972888
Sprint Corp,Google LLC,Supplier,0.294564
Google LLC,T-Mobile US Inc,Supplier,0.556260781152
T-Mobile US Inc,Google LLC,Supplier,0.663952003703434
Google LLC,TomTom NV,Supplier,0.50395408896
TomTom NV,Google LLC,Supplier,0.554023337136
Google LLC,Unisys Corp,Supplier,0.28966352
Unisys Corp,Google LLC,Supplier,0.29837152
Google LLC,VMware Inc,Supplier,0.633445744410624
VMware Inc,Google LLC,Supplier,0.67609896890212
Google LLC,Verizon Communications Inc,Supplier,0.609253948102656
Verizon Communications Inc,Google LLC,Supplier,0.714110327602668
Google LLC,Whatsapp LLC,Supplier,0.532981134192
Whatsapp LLC,Google LLC,Supplier,0.667081244220172
Grindwell Norton Ltd,NortonLifeLock Inc,Supplier,0.694818154045571
NortonLifeLock Inc,Grindwell Norton Ltd,Supplier,0.658220550941878
Grupo MRF Cartuja SA,Sprint Communications Inc,Supplier,0.30161584
Sprint Communications Inc,Grupo MRF Cartuja SA,Supplier,0.550032738816
Gunvor Group Ltd,Hindustan Petroleum Corp Ltd,Supplier,0.56294563536
Hindustan Petroleum Corp Ltd,Gunvor Group Ltd,Supplier,0.3183164
Gunvor Group Ltd,Litasco SA,Supplier,0.99480807786138
Litasco SA,Gunvor Group Ltd,Supplier,0.998798262390237
Gunvor Group Ltd,North Sea Group Bunkering BV,Supplier,0.719533412582425
North Sea Group Bunkering BV,Gunvor Group Ltd,Supplier,0.624198739595981
Gunvor Group Ltd,Pertamina (Persero) PT,Supplier,0.2875248
Pertamina (Persero) PT,Gunvor Group Ltd,Supplier,0.30024416
Gunvor Group Ltd,Phillips 66,Supplier,0.676886364298562
Phillips 66,Gunvor Group Ltd,Supplier,0.984450641249466
Gunvor Group Ltd,SK Innovation Co Ltd,Supplier,0.6430050008064
SK Innovation Co Ltd,Gunvor Group Ltd,Supplier,0.3160328
Gunvor Group Ltd,TotalEnergies SE,Supplier,0.979108167825744
TotalEnergies SE,Gunvor Group Ltd,Supplier,0.998386211569588
Gunvor Group Ltd,Trafigura Pte Ltd,Supplier,0.999999956477612
Trafigura Pte Ltd,Gunvor Group Ltd,Supplier,0.999999999999916
Gunvor Group Ltd,Unipec America Inc,Supplier,0.70456057643778
Unipec America Inc,Gunvor Group Ltd,Supplier,0.690271563268846
Gunvor Group Ltd,Vitol Ltd,Supplier,1.0
Vitol Ltd,Gunvor Group Ltd,Supplier,1.0
HCL Technologies Ltd,Microsoft Corp,Supplier,0.664121806753206
Microsoft Corp,HCL Technologies Ltd,Supplier,0.53077592064
HP Inc,Oracle Corp,Supplier,0.68399955449177
Oracle Corp,HP Inc,Supplier,0.606470948924621
HP Inc,Polycom Inc,Supplier,0.53814579744
Polycom Inc,HP Inc,Supplier,0.532324648704
HP Inc,SAP SE,Supplier,0.26901536
SAP SE,HP Inc,Supplier,0.2920996
HP Inc,VMware Inc,Supplier,0.5547362688
VMware Inc,HP Inc,Supplier,0.28673824
HP Inc,VerifyMe Inc,Supplier,0.29801024
VerifyMe Inc,HP Inc,Supplier,0.27015872
HSN Inc,Match Group Inc,Supplier,0.28784
Match Group Inc,HSN Inc,Supplier,0.28758
Hackett Group Inc,Oracle Corp,Supplier,0.28419512
Oracle Corp,Hackett Group Inc,Supplier,0.2905856
Hasbro Inc,TWDC Enterprises 18 Corp,Supplier,0.557857234944
TWDC Enterprises 18 Corp,Hasbro Inc,Supplier,0.624419232304742
Helix Energy Solutions Group Inc,Petroleo Brasileiro SA Petrobras,Supplier,0.638324426784768
Petroleo Brasileiro SA Petrobras,Helix Energy Solutions Group Inc,Supplier,0.55785582336
Hertz Corp,Mongolia Holdings Inc,Supplier,0.27042984
Mongolia Holdings Inc,Hertz Corp,Supplier,0.28788128
Hertz Global Holdings Inc,Tesla Inc,Supplier,0.674279531613397
Tesla Inc,Hertz Global Holdings Inc,Supplier,0.677653453667906
Hewlett Packard Enterprise Co,Intel Corp,Supplier,0.670626177103296
Intel Corp,Hewlett Packard Enterprise Co,Supplier,0.30442784
Hewlett Packard Enterprise Co,Microsoft Corp,Supplier,0.612135155184096
Microsoft Corp,Hewlett Packard Enterprise Co,Supplier,0.616286689862861
Hewlett Packard Enterprise Co,Nimble Storage Inc,Supplier,0.619199263998874
Nimble Storage Inc,Hewlett Packard Enterprise Co,Supplier,0.538062475872
Hewlett Packard Enterprise Co,Zerto Inc,Supplier,0.623667214091597
Zerto Inc,Hewlett Packard Enterprise Co,Supplier,0.30975632
Hillshire Brands Co,Walmart Inc,Supplier,0.27016088
Walmart Inc,Hillshire Brands Co,Supplier,0.3089888
Hin Leong Trading (Pte) Ltd,PetroChina Co Ltd,Supplier,0.999999999999831
PetroChina Co Ltd,Hin Leong Trading (Pte) Ltd,Supplier,0.999854404617017
Hindustan Petroleum Corp Ltd,Shell PLC,Supplier,0.543300672
Shell PLC,Hindustan Petroleum Corp Ltd,Supplier,0.31432032
Hindustan Petroleum Corp Ltd,Vitol Ltd,Supplier,0.998747033199118
Vitol Ltd,Hindustan Petroleum Corp Ltd,Supplier,0.997722583832921
Hitachi Vantara Ltd,VMware Inc,Supplier,0.610198335046349
VMware Inc,Hitachi Vantara Ltd,Supplier,0.670932873287176
Home Box Office Inc,Netflix Inc,Supplier,0.58169477184
Netflix Inc,Home Box Office Inc,Supplier,0.621008692847846
Home Depot Inc,Walmart Inc,Supplier,0.717716893619128
Walmart Inc,Home Depot Inc,Supplier,0.650088130395648
Hon Hai Precision Industry Co Ltd,Samsung Electronics Co Ltd,Supplier,0.640187851726848
Samsung Electronics Co Ltd,Hon Hai Precision Industry Co Ltd,Supplier,0.678615808921198
Hon Hai Precision Industry Co Ltd,Sharp Corp,Supplier,0.724189685528942
Sharp Corp,Hon Hai Precision Industry Co Ltd,Supplier,0.994346292043364
Hon Hai Precision Industry Co Ltd,Siliconware Precision Industries Co Ltd,Supplier,0.28850288
Siliconware Precision Industries Co Ltd,Hon Hai Precision Industry Co Ltd,Supplier,0.30852032
Honda Motor Co Ltd,NVIDIA Corp,Supplier,0.30029952
NVIDIA Corp,Honda Motor Co Ltd,Supplier,0.29719616
Honeywell Aerospace,Honeywell International Inc,Supplier,0.2964704
Honeywell International Inc,Honeywell Aerospace,Supplier,0.30983296
Honeywell International Inc,Inmarsat Group Holdings Ltd,Supplier,0.605000332134605
Inmarsat Group Holdings Ltd,Honeywell International Inc,Supplier,0.631559090681856
Honeywell International Inc,Intel Corp,Supplier,0.29322896
Intel Corp,Honeywell International Inc,Supplier,0.31724
Honeywell International Inc,Liberty Media Corp,Supplier,0.29660608
Liberty Media Corp,Honeywell International Inc,Supplier,0.661456897490701
Honeywell International Inc,Microsoft Corp,Supplier,0.667549061949926
Microsoft Corp,Honeywell International Inc,Supplier,0.698191680600154
Honeywell International Inc,TAT Technologies Ltd,Supplier,0.30055712
TAT Technologies Ltd,Honeywell International Inc,Supplier,0.30414952
Hortonworks Inc,WANdisco PLC,Supplier,0.30109176
WANdisco PLC,Hortonworks Inc,Supplier,0.547529194848
Huawei Technologies Co Ltd,Lumentum Holdings Inc,Supplier,0.994960371769385
Lumentum Holdings Inc,Huawei Technologies Co Ltd,Supplier,0.670536878115431
Huawei Technologies Co Ltd,M1 Ltd,Supplier,0.29403352
M1 Ltd,Huawei Technologies Co Ltd,Supplier,0.52553394
Huawei Technologies Co Ltd,Microsoft Corp,Supplier,0.995438682199773
Microsoft Corp,Huawei Technologies Co Ltd,Supplier,0.9715282672306
Huawei Technologies Co Ltd,Nokia Oyj,Supplier,0.999632558965925
Nokia Oyj,Huawei Technologies Co Ltd,Supplier,0.998133366000358
Huawei Technologies Co Ltd,Oracle Corp,Supplier,0.31471016
Oracle Corp,Huawei Technologies Co Ltd,Supplier,0.642115540972819
Huawei Technologies Co Ltd,Qorvo Inc,Supplier,0.29214592
Qorvo Inc,Huawei Technologies Co Ltd,Supplier,0.582789398304
Huawei Technologies Co Ltd,Shanghai SK Petroleum & Chemical Equipment Corp Ltd,Supplier,0.546608800128
Shanghai SK Petroleum & Chemical Equipment Corp Ltd,Huawei Technologies Co Ltd,Supplier,0.30124144
Huawei Technologies Co Ltd,Shenzhen Hisilicon Semiconductor Co Ltd,Supplier,0.714052607951138
Shenzhen Hisilicon Semiconductor Co Ltd,Huawei Technologies Co Ltd,Supplier,0.563025550944
Huawei Technologies Co Ltd,T-Mobile US Inc,Supplier,0.975113384994553
T-Mobile US Inc,Huawei Technologies Co Ltd,Supplier,0.990615961976344
Huawei Technologies Co Ltd,Telecom Italia SpA,Supplier,0.5048057748
Telecom Italia SpA,Huawei Technologies Co Ltd,Supplier,0.2908736
Huawei Technologies Co Ltd,Telefonaktiebolaget LM Ericsson,Supplier,0.998862873779936
Telefonaktiebolaget LM Ericsson,Huawei Technologies Co Ltd,Supplier,0.99867057464919
Huawei Technologies Co Ltd,Telefonica Deutschland Holding AG,Supplier,0.55334201472
Telefonica Deutschland Holding AG,Huawei Technologies Co Ltd,Supplier,0.683257957389926
Huawei Technologies Co Ltd,Toshiba Corp,Supplier,0.30904
Toshiba Corp,Huawei Technologies Co Ltd,Supplier,0.53828533632
Huawei Technologies Co Ltd,Xiaomi Corp,Supplier,0.628026163294541
Xiaomi Corp,Huawei Technologies Co Ltd,Supplier,0.668770583292823
Hyundai Glovis Co Ltd,Hyundai Motor Co,Supplier,0.625596291476506
Hyundai Motor Co,Hyundai Glovis Co Ltd,Supplier,0.31408448
Hyundai Motor Co,Hyundai Steel Co,Supplier,0.3191592
Hyundai Steel Co,Hyundai Motor Co,Supplier,0.569355168
Hyundai Motor Group China Ltd,Kia Corp,Supplier,0.29134208
Kia Corp,Hyundai Motor Group China Ltd,Supplier,0.27515328
IDT Corp,Samsung Electronics Co Ltd,Supplier,0.27507296
Samsung Electronics Co Ltd,IDT Corp,Supplier,0.2718936
INTERSHOP Communications AG,Microsoft Corp,Supplier,0.3104
Microsoft Corp,INTERSHOP Communications AG,Supplier,0.27259304
ITM Power PLC,Shell PLC,Supplier,0.5221758264
Shell PLC,ITM Power PLC,Supplier,0.582025152
Idemitsu Kosan Co Ltd,RS Energy KK,Supplier,0.70930823735543
RS Energy KK,Idemitsu Kosan Co Ltd,Supplier,0.675347117453668
Incap Ltd,Vodafone Group PLC,Supplier,0.559895716416
Vodafone Group PLC,Incap Ltd,Supplier,0.62343190055424
Indian Oil Corporation Ltd,Jet Airways (India) Ltd,Supplier,0.541924608
Jet Airways (India) Ltd,Indian Oil Corporation Ltd,Supplier,0.29751104
Indian Oil Corporation Ltd,Shell PLC,Supplier,0.99998951853834
Shell PLC,Indian Oil Corporation Ltd,Supplier,0.99947253772012
Indian Oil Corporation Ltd,TotalEnergies SE,Supplier,0.26651264
TotalEnergies SE,Indian Oil Corporation Ltd,Supplier,0.553164267984
Indian Oil Corporation Ltd,Trafigura Pte Ltd,Supplier,0.70142239504077
Trafigura Pte Ltd,Indian Oil Corporation Ltd,Supplier,0.584857406064
Indian Oil Corporation Ltd,Vitol SA,Supplier,0.999999999978571
Vitol SA,Indian Oil Corporation Ltd,Supplier,0.999999999999938
Indosat Tbk PT,Omani Qatari Telecommunications Company SAOG,Supplier,0.57446328
Omani Qatari Telecommunications Company SAOG,Indosat Tbk PT,Supplier,0.3084368
Indosat Tbk PT,Tower Bersama Infrastructure Tbk PT,Supplier,0.693050898427194
Tower Bersama Infrastructure Tbk PT,Indosat Tbk PT,Supplier,0.53374146624
Indus Towers Ltd,Vodafone Idea Ltd,Supplier,0.52879046016
Vodafone Idea Ltd,Indus Towers Ltd,Supplier,0.675752578462902
Infor Global Solutions Inc,International Business Machines Corp,Supplier,0.5720207304
International Business Machines Corp,Infor Global Solutions Inc,Supplier,0.304672
Infosys Ltd,Microsoft Corp,Supplier,0.551399943936
Microsoft Corp,Infosys Ltd,Supplier,0.617482202345472
Infosys Ltd,Oracle Corp,Supplier,0.978237424295209
Oracle Corp,Infosys Ltd,Supplier,0.6695114836517
Infosys Ltd,Salesforce.Com Inc,Supplier,0.27093336
Salesforce.Com Inc,Infosys Ltd,Supplier,0.3027648
Infraestructura Energetica Nova SAB de CV,Sempra Energy,Supplier,0.614092844198016
Sempra Energy,Infraestructura Energetica Nova SAB de CV,Supplier,0.57996192
Inmarsat Group Holdings Ltd,ORBCOMM Inc,Supplier,0.5784018888
ORBCOMM Inc,Inmarsat Group Holdings Ltd,Supplier,0.638796679371264
Inmarsat Group Holdings Ltd,Qatar Airways Group QCSC,Supplier,0.56113639608
Qatar Airways Group QCSC,Inmarsat Group Holdings Ltd,Supplier,0.6742221467709
Inmarsat Group Holdings Ltd,Rockwell Collins Inc,Supplier,0.611164360551014
Rockwell Collins Inc,Inmarsat Group Holdings Ltd,Supplier,0.652437884747208
Inmarsat Group Holdings Ltd,Singapore Airlines Ltd,Supplier,0.27995264
Singapore Airlines Ltd,Inmarsat Group Holdings Ltd,Supplier,0.27770688
Inmarsat Group Holdings Ltd,Thales SA,Supplier,0.574426468416
Thales SA,Inmarsat Group Holdings Ltd,Supplier,0.552546811584
Inpex Corp,Shell PLC,Supplier,0.2637416
Shell PLC,Inpex Corp,Supplier,0.5355860184
Instagram Inc,Meta Platforms Inc,Supplier,0.999918403900422
Meta Platforms Inc,Instagram Inc,Supplier,0.994329878174154
Insyde Software Corp,Intel Corp,Supplier,0.28502368
Intel Corp,Insyde Software Corp,Supplier,0.30504992
Integrated Device Technology Inc,Renesas Electronics Corp,Supplier,0.27137072
Renesas Electronics Corp,Integrated Device Technology Inc,Supplier,0.678391579029269
Intel Corp,Mayne Pharma Ventures Pty Ltd,Supplier,0.29749088
Mayne Pharma Ventures Pty Ltd,Intel Corp,Supplier,0.2951056
Intel Corp,Meta Platforms Inc,Supplier,0.27483152
Meta Platforms Inc,Intel Corp,Supplier,0.631782259417344
Intel Corp,Micron Technology Inc,Supplier,0.999951439980874
Micron Technology Inc,Intel Corp,Supplier,0.651115469320163
Intel Corp,Mobileye BV,Supplier,0.969305602191132
Mobileye BV,Intel Corp,Supplier,0.997113118215341
Intel Corp,NVIDIA Corp,Supplier,0.963723000633419
NVIDIA Corp,Intel Corp,Supplier,0.986571271321232
Intel Corp,Oracle Corp,Supplier,0.62619363995952
Oracle Corp,Intel Corp,Supplier,0.973803013103302
Intel Corp,Rights Agent Inc,Supplier,0.541852643712
Rights Agent Inc,Intel Corp,Supplier,0.31250624
Intel Corp,SK Hynix Inc,Supplier,0.28182832
SK Hynix Inc,Intel Corp,Supplier,0.541929543168
Intel Corp,SVF Holdco (UK) Ltd,Supplier,0.5416742208
SVF Holdco (UK) Ltd,Intel Corp,Supplier,0.542911404
Intel Corp,Silicom Ltd,Supplier,0.29801432
Silicom Ltd,Intel Corp,Supplier,0.623215739324928
Intel Corp,Super Micro Computer Inc,Supplier,0.53661078192
Super Micro Computer Inc,Intel Corp,Supplier,0.653144730875078
Intel Corp,Vornado Asset Protection Trust Grantee (TRS) LLC,Supplier,0.623599427532288
Vornado Asset Protection Trust Grantee (TRS) LLC,Intel Corp,Supplier,0.658921137550135
Intel Corp,William Lyon Homes,Supplier,0.563617548528
William Lyon Homes,Intel Corp,Supplier,0.645750467885568
Intel Corp,ZTE Corp,Supplier,0.28295272
ZTE Corp,Intel Corp,Supplier,0.67440875294208
International Business Machines Corp,Jet Airways (India) Ltd,Supplier,0.27411712
Jet Airways (India) Ltd,International Business Machines Corp,Supplier,0.2656116
International Business Machines Corp,Juniper Networks Inc,Supplier,0.31443896
Juniper Networks Inc,International Business Machines Corp,Supplier,0.28093064
International Business Machines Corp,Microsoft Corp,Supplier,0.999233901101165
Microsoft Corp,International Business Machines Corp,Supplier,0.999540709742872
International Business Machines Corp,Oracle Corp,Supplier,0.971265201579057
Oracle Corp,International Business Machines Corp,Supplier,0.685663481828744
International Business Machines Corp,Red Hat Inc,Supplier,0.997017369493351
Red Hat Inc,International Business Machines Corp,Supplier,0.993274626815904
International Business Machines Corp,SAP SE,Supplier,0.547655088
SAP SE,International Business Machines Corp,Supplier,0.557126508
International Business Machines Corp,Salesforce.Com Inc,Supplier,0.56051715288
Salesforce.Com Inc,International Business Machines Corp,Supplier,0.698340480043575
International Business Machines Corp,SoftLayer Technologies Inc,Supplier,0.990111895709943
SoftLayer Technologies Inc,International Business Machines Corp,Supplier,0.681308469714336
International Business Machines Corp,Solarflare Communications Inc,Supplier,0.2896016
Solarflare Communications Inc,International Business Machines Corp,Supplier,0.545460893184
International Business Machines Corp,Tech Mahindra Ltd,Supplier,0.29599928
Tech Mahindra Ltd,International Business Machines Corp,Supplier,0.540469759248
International Business Machines Corp,Telstra Corporation Ltd,Supplier,0.263328
Telstra Corporation Ltd,International Business Machines Corp,Supplier,0.555647525568
International Business Machines Corp,WANdisco PLC,Supplier,0.5608721352
WANdisco PLC,International Business Machines Corp,Supplier,0.30817184
International Business Machines Corp,Weather Company LLC,Supplier,0.29347608
Weather Company LLC,International Business Machines Corp,Supplier,0.27501496
Interoil Corp,Mitsui & Co Ltd,Supplier,0.2876832
Mitsui & Co Ltd,Interoil Corp,Supplier,0.27863024
Intralinks Inc,Synchronoss Technologies Inc,Supplier,0.556981805568
Synchronoss Technologies Inc,Intralinks Inc,Supplier,0.545893632
Iog PLC,Petrofac Ltd,Supplier,0.70644853253159
Petrofac Ltd,Iog PLC,Supplier,0.606832420905984
Iridium Communications Inc,Thales SA,Supplier,0.2740904
Thales SA,Iridium Communications Inc,Supplier,0.2583524
Itochu Corp,Shell PLC,Supplier,0.56118345984
Shell PLC,Itochu Corp,Supplier,0.582003919488
Ixia,Keysight Technologies Inc,Supplier,0.29317296
Keysight Technologies Inc,Ixia,Supplier,0.6217564952064
Ixia Solutions LLP,Keysight Technologies Inc,Supplier,0.3098
Keysight Technologies Inc,Ixia Solutions LLP,Supplier,0.543614063232
JCOM Co Ltd,KDDI Corp,Supplier,0.703912906268268
KDDI Corp,JCOM Co Ltd,Supplier,0.29839832
JFE Holdings Inc,Nippon Steel Corp,Supplier,0.26708912
Nippon Steel Corp,JFE Holdings Inc,Supplier,0.28875392
Jaguar Land Rover Automotive PLC,Range Rover of North America Inc,Supplier,0.54706970112
Range Rover of North America Inc,Jaguar Land Rover Automotive PLC,Supplier,0.672782997190311
Jersey Oil and Gas PLC,Petrofac Ltd,Supplier,0.30476688
Petrofac Ltd,Jersey Oil and Gas PLC,Supplier,0.556025037312
Jet.com Inc,Walmart Inc,Supplier,0.26977552
Walmart Inc,Jet.com Inc,Supplier,0.713299334758263
JetBlue Airways Corp,Thales SA,Supplier,0.31663232
Thales SA,JetBlue Airways Corp,Supplier,0.2911872
John Wood Group PLC,Shell PLC,Supplier,0.550704707328
Shell PLC,John Wood Group PLC,Supplier,0.635992901368781
Juniper Networks Inc,VMware Inc,Supplier,0.549994752
VMware Inc,Juniper Networks Inc,Supplier,0.284576
KT Corp,Samsung Electronics Co Ltd,Supplier,0.29724296
Samsung Electronics Co Ltd,KT Corp,Supplier,0.555819024
Kaltura Inc,Oracle Corp,Supplier,0.29214152
Oracle Corp,Kaltura Inc,Supplier,0.557137404096
Keppel Corporation Ltd,KrisEnergy Ltd,Supplier,0.624272642435942
KrisEnergy Ltd,Keppel Corporation Ltd,Supplier,0.669855856294843
Kompaniya Ust'-Luga AO,Surgutneftegaz PAO,Supplier,0.969833656481122
Surgutneftegaz PAO,Kompaniya Ust'-Luga AO,Supplier,0.691983042365526
Kroger Co,Microsoft Corp,Supplier,0.571625114304
Microsoft Corp,Kroger Co,Supplier,0.3052568
Kroger Co,Plug Power Inc,Supplier,0.678186510250796
Plug Power Inc,Kroger Co,Supplier,0.56805785832
Kudelski SA,Microsoft Corp,Supplier,0.2745228
Microsoft Corp,Kudelski SA,Supplier,0.55538256792
Kyndryl Luxembourg SARL,VMware Inc,Supplier,0.28112144
VMware Inc,Kyndryl Luxembourg SARL,Supplier,0.5582878992
L3harris Technologies Inc,Northrop Grumman Corp,Supplier,0.53466668544
Northrop Grumman Corp,L3harris Technologies Inc,Supplier,0.621120452098253
LATAM Airlines Group SA,Sabre Corp,Supplier,0.613450095946752
Sabre Corp,LATAM Airlines Group SA,Supplier,0.26771072
LG Chem Ltd,LG Corp,Supplier,0.644395114168102
LG Corp,LG Chem Ltd,Supplier,0.973910976125421
LG Chem Ltd,Nemaska Lithium Inc (Pre-merger),Supplier,0.56222411184
Nemaska Lithium Inc (Pre-merger),LG Chem Ltd,Supplier,0.30967472
LG Chem Ltd,Volvo AB,Supplier,0.675783372644561
Volvo AB,LG Chem Ltd,Supplier,0.706077900870142
LG Corp,LG Display Co Ltd,Supplier,0.620771412796704
LG Display Co Ltd,LG Corp,Supplier,0.530536692288
LG Corp,LG Electronics Inc,Supplier,0.999795423575943
LG Electronics Inc,LG Corp,Supplier,0.99949587014543
LG Corp,Samsung Electronics Co Ltd,Supplier,0.620634380257536
Samsung Electronics Co Ltd,LG Corp,Supplier,0.564850870464
LG Display Co Ltd,Sharp Corp,Supplier,0.30915352
Sharp Corp,LG Display Co Ltd,Supplier,0.28461344
Leaf Group Ltd,Rightside Group Ltd,Supplier,0.549896752128
Rightside Group Ltd,Leaf Group Ltd,Supplier,0.66652861585007
Leap Wireless International Inc,Sprint Communications Inc,Supplier,0.5608324704
Sprint Communications Inc,Leap Wireless International Inc,Supplier,0.707123548364868
Leidos Holdings Inc,Lockheed Martin Corp,Supplier,0.27259744
Lockheed Martin Corp,Leidos Holdings Inc,Supplier,0.3086016
Lenovo Group Ltd,Microsoft Corp,Supplier,0.709175493696766
Microsoft Corp,Lenovo Group Ltd,Supplier,0.717952187411564
Lenovo Group Ltd,SAP SE,Supplier,0.31483664
SAP SE,Lenovo Group Ltd,Supplier,0.29472352
Lenovo Group Ltd,VMware Inc,Supplier,0.546080046672
VMware Inc,Lenovo Group Ltd,Supplier,0.30354336
Leonardo SpA,Northrop Grumman Corp,Supplier,0.29084
Northrop Grumman Corp,Leonardo SpA,Supplier,0.56351432352
Liberty Global PLC,Vodafone Group PLC,Supplier,0.612800775312384
Vodafone Group PLC,Liberty Global PLC,Supplier,0.675163999234273
LifeLock Inc,NortonLifeLock Inc,Supplier,0.27996544
NortonLifeLock Inc,LifeLock Inc,Supplier,0.284576
Ligado Networks LLC,Sprint Communications Inc,Supplier,0.29764928
Sprint Communications Inc,Ligado Networks LLC,Supplier,0.3011776
LinkedIn Corp,Microsoft Corp,Supplier,0.59898354518784
Microsoft Corp,LinkedIn Corp,Supplier,0.696405846171992
Lionbridge Technologies LLC,Microsoft Corp,Supplier,0.619067098333632
Microsoft Corp,Lionbridge Technologies LLC,Supplier,0.551910696
Litasco SA,Mangalore Refinery and Petrochemicals Ltd,Supplier,0.56966555424
Mangalore Refinery and Petrochemicals Ltd,Litasco SA,Supplier,0.28153968
LiveOne Inc,Samsung Electronics Co Ltd,Supplier,0.3014328
Samsung Electronics Co Ltd,LiveOne Inc,Supplier,0.554118227712
Lockheed Martin Corp,Mitsubishi Heavy Industries Ltd,Supplier,0.571623940992
Mitsubishi Heavy Industries Ltd,Lockheed Martin Corp,Supplier,0.31915952
Lockheed Martin Corp,Northrop Grumman Corp,Supplier,0.999866825820084
Northrop Grumman Corp,Lockheed Martin Corp,Supplier,0.992803661064062
Lockheed Martin Corp,Northrop Grumman Innovation Systems LLC,Supplier,0.30725528
Northrop Grumman Innovation Systems LLC,Lockheed Martin Corp,Supplier,0.54104916
Lockheed Martin Corp,Pratt & Whitney Co,Supplier,0.610811218157261
Pratt & Whitney Co,Lockheed Martin Corp,Supplier,0.551908442688
Lockheed Martin Corp,Quickstep Holdings Ltd,Supplier,0.996060631835681
Quickstep Holdings Ltd,Lockheed Martin Corp,Supplier,0.974583963345149
Lockheed Martin Corp,Sikorsky Aircraft Corp,Supplier,0.658013091710691
Sikorsky Aircraft Corp,Lockheed Martin Corp,Supplier,0.547619100672
Lockheed Martin Corp,Space Exploration Technologies Corp,Supplier,0.2924032
Space Exploration Technologies Corp,Lockheed Martin Corp,Supplier,0.513378336576
Lockheed Martin Corp,Starz Acquisition LLC,Supplier,0.5532157704
Starz Acquisition LLC,Lockheed Martin Corp,Supplier,0.614531463935923
Lumen Technologies Inc,Verizon Communications Inc,Supplier,0.29355184
Verizon Communications Inc,Lumen Technologies Inc,Supplier,0.53276756448
Lumos Networks Corp,nTelos Inc,Supplier,0.568808961744
nTelos Inc,Lumos Networks Corp,Supplier,0.29980008
MTS Systems Corp,Mobil'nye Telesistemy PAO,Supplier,0.698985176324088
Mobil'nye Telesistemy PAO,MTS Systems Corp,Supplier,0.629381543095085
