id_	start_sent	end_sent	relation	entity1_full	entity2_full	num_sentence	article	date_publish	source_domain	e1	e2	sentence_range	id	num_chars	num_tokens	Confidence Score (%)	e2_count	epair_count	companies_in_text	weak_label	prob_label	KB_label	text_with_marker	most_conf	pair	split	entity1	entity2	text
cf724d0d516c6e50849fb954f45600b2436f9a6df70fd83292665920bb9a7368_20220106151137_www.reuters.com_RiviAutoInc_GeneMotoCo	20	21	NA	Rivian Automotive Inc	General Motors Co	2	cf724d0d516c6e50849fb954f45600b2436f9a6df70fd83292665920bb9a7368	2022-01-06 15:11:37	www.reuters.com	RiviAutoInc	GeneMotoCo	20|21	cf724d0d516c6e50849fb954f45600b2436f9a6df70fd83292665920bb9a7368_20220106151137_www.reuters.com_RiviAutoInc_GeneMotoCo_20|21	168	27	0.0	5731.0	26	2	0	0.3032651365564934	0	"[GM] has rallied 7% in 2022. "" investors are probably getting a little spooked by the legacy industry making a comeback,"" said Guidehouse Insights analyst Sam Abuelsamid."	True	Rivian Automotive Inc|General Motors Co	0	Rivian	GM	"GM has rallied 7% in 2022. "" investors are probably getting a little spooked by the legacy industry making a comeback,"" said Guidehouse Insights analyst Sam Abuelsamid."
0824b34abeeaaf36b91f79476ac6e5b2d6b5eeac816e8251330dad0cfb3ee74a_20170811204835_www.reuters.com_SaleInc_AlcoCorp	0	0	NA	Salesforce.Com Inc	Alcoa Corp	1	0824b34abeeaaf36b91f79476ac6e5b2d6b5eeac816e8251330dad0cfb3ee74a	2017-08-11 20:48:35	www.reuters.com	SaleInc	AlcoCorp	0|0	0824b34abeeaaf36b91f79476ac6e5b2d6b5eeac816e8251330dad0cfb3ee74a_20170811204835_www.reuters.com_SaleInc_AlcoCorp_0|0	130	25	0.0	7.0	1	2	0	2.861465967603044e-06	0	Aug 11 - Third Point LLC: * Third Point LLC dissolves stake in [Alcoa] - SEC filing * Third Point LLC dissolves stake in Salesforce.	True	Salesforce.Com Inc|Alcoa Corp	0	Salesforce.Com	Alcoa	Aug 11 - Third Point LLC: * Third Point LLC dissolves stake in Alcoa - SEC filing * Third Point LLC dissolves stake in Salesforce.
7b0c5d9a345301ecd5e4f7f4a305db9b87351c1abd160499b809b949bcabd2cf_20200522160000_www.reuters.com_SaleInc_NetAInc	5	6	NA	Salesforce.Com Inc	NetApp Inc	2	7b0c5d9a345301ecd5e4f7f4a305db9b87351c1abd160499b809b949bcabd2cf	2020-05-22 16:00:00	www.reuters.com	SaleInc	NetAInc	5|6	7b0c5d9a345301ecd5e4f7f4a305db9b87351c1abd160499b809b949bcabd2cf_20200522160000_www.reuters.com_SaleInc_NetAInc_5|6	303	46	0.0	14.0	1	2	0	0.3032651365564934	0	[NetApp] Earnings Release 28-May-2020 BMO DG.N Dollar General Corp Q1 2020 Dollar General Corp Earnings Release 28-May-2020 BMO DLTR.O Dollar Tree Inc Q1 2020 Dollar Tree Inc Earnings Release 28-May-2020 AMC ULTA.O Ulta Beauty Inc Q1 2020 Ulta Beauty Inc Earnings Release 28-May-2020 AMC CRM.N Salesforce.	True	Salesforce.Com Inc|NetApp Inc	0	Salesforce.Com	NetApp	NetApp Earnings Release 28-May-2020 BMO DG.N Dollar General Corp Q1 2020 Dollar General Corp Earnings Release 28-May-2020 BMO DLTR.O Dollar Tree Inc Q1 2020 Dollar Tree Inc Earnings Release 28-May-2020 AMC ULTA.O Ulta Beauty Inc Q1 2020 Ulta Beauty Inc Earnings Release 28-May-2020 AMC CRM.N Salesforce.
baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff_20130414041405_www.reuters.com_SamsElecCoLtd_CornInc	1	1	Supplier	Samsung Electronics Co Ltd	Corning Inc	1	baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff	2013-04-14 04:14:05	www.reuters.com	SamsElecCoLtd	CornInc	1|1	baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff_20130414041405_www.reuters.com_SamsElecCoLtd_CornInc_1|1	196	37	0.973807781209472	100.0	35	2	0	6.574035252175901e-06	1	* [Corning] * Schott AG * Asahi Glass Co Ltd * Nippon Electric Glass Co Ltd * Heraeus, family-owned firm based in Germany * Agfa-Gevert NV * Fujitsu Ltd * Cima Nanotech * Cambrios Technologies Corp 	True	Samsung Electronics Co Ltd|Corning Inc	1	Samsung	Corning	* Corning * Schott AG * Asahi Glass Co Ltd * Nippon Electric Glass Co Ltd * Heraeus, family-owned firm based in Germany * Agfa-Gevert NV * Fujitsu Ltd * Cima Nanotech * Cambrios Technologies Corp 
757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280_20150215105046_uk.reuters.com_SamsElecCoLtd_LGDispCoLtd	1	1	Supplier	Samsung Electronics Co Ltd	LG Display Co Ltd	1	757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280	2015-02-15 10:50:46	uk.reuters.com	SamsElecCoLtd	LGDispCoLtd	1|1	757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280_20150215105046_uk.reuters.com_SamsElecCoLtd_LGDispCoLtd_1|1	62	9	0.972741733893506	423.0	113	2	-1	0.5	1	{Samsung} Display workers charged over alleged technology theft 	True	Samsung Electronics Co Ltd|LG Display Co Ltd	1	Samsung	LG Display	Samsung Display workers charged over alleged technology theft 
38c9cb42f359336730c866bfbc1243ba2bdcefdb949ce743366fbf2bc7fa9282_20140625034740_uk.reuters.com_SamsElecCoLtd_ReneElecCorp	0	1	NA	Samsung Electronics Co Ltd	Renesas Electronics Corp	2	38c9cb42f359336730c866bfbc1243ba2bdcefdb949ce743366fbf2bc7fa9282	2014-06-25 03:47:40	uk.reuters.com	SamsElecCoLtd	ReneElecCorp	0|1	38c9cb42f359336730c866bfbc1243ba2bdcefdb949ce743366fbf2bc7fa9282_20140625034740_uk.reuters.com_SamsElecCoLtd_ReneElecCorp_0|1	237	43	0.0	79.0	19	2	0	0.3032651365564934	0	 By Foo Yun Chee BRUSSELS, June 25 EU regulators are poised to fine Philips, {Samsung} and Infineon Technologies AG in the coming weeks for fixing prices of chips used in mobile SIM cards, two people familiar with the case said on Tuesday.	True	Samsung Electronics Co Ltd|Renesas Electronics Corp	1	Samsung	Renesas	 By Foo Yun Chee BRUSSELS, June 25 EU regulators are poised to fine Philips, Samsung and Infineon Technologies AG in the coming weeks for fixing prices of chips used in mobile SIM cards, two people familiar with the case said on Tuesday.
447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab_20140716111655_www.reuters.com_SamsElecCoLtd_TaiwSemiManuCoLtd	17	18	Supplier	Samsung Electronics Co Ltd	Taiwan Semiconductor Manufacturing Co Ltd	2	447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab	2014-07-16 11:16:55	www.reuters.com	SamsElecCoLtd	TaiwSemiManuCoLtd	17|18	447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab_20140716111655_www.reuters.com_SamsElecCoLtd_TaiwSemiManuCoLtd_17|18	146	24	0.710132053572413	523.0	68	3	1	0.3428097675488279	1	"But {Samsung} also competes with Apple as a producer of smartphones. “If a competitor is a competitor to customer, that's its weakness,"" Chang said."	True	Samsung Electronics Co Ltd|Taiwan Semiconductor Manufacturing Co Ltd	1	Samsung	TSMC	"But Samsung also competes with Apple as a producer of smartphones. “If a competitor is a competitor to customer, that's its weakness,"" Chang said."
baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff_20130414041405_www.reuters.com_SamsElecCoLtd_UnivDispCorp	6	6	Supplier	Samsung Electronics Co Ltd	Universal Display Corp	1	baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff	2013-04-14 04:14:05	www.reuters.com	SamsElecCoLtd	UnivDispCorp	6|6	baa434f7a78491e97dad3f5f64f252e10c76e1c67932177424915b58e36ed3ff_20130414041405_www.reuters.com_SamsElecCoLtd_UnivDispCorp_6|6	57	10	0.998317852334147	3.0	2	2	1	0.9999540270653328	1	* [Universal Display] * Cambridge Nanotech * Vitex Systems 	True	Samsung Electronics Co Ltd|Universal Display Corp	1	Samsung	Universal Display	* Universal Display * Cambridge Nanotech * Vitex Systems 
970aa65483fd2887c2235ade87ed3e53cfa7cc4bb3cf061e19b506883ccf99c2_20121205190052_uk.reuters.com_ShelPLC_ChevCorp	27	27	Supplier	Shell PLC	Chevron Corp	1	970aa65483fd2887c2235ade87ed3e53cfa7cc4bb3cf061e19b506883ccf99c2	2012-12-05 19:00:52	uk.reuters.com	ShelPLC	ChevCorp	27|27	970aa65483fd2887c2235ade87ed3e53cfa7cc4bb3cf061e19b506883ccf99c2_20121205190052_uk.reuters.com_ShelPLC_ChevCorp_27|27	113	18	0.999278652920624	895.0	26	2	-1	0.5	1	L.P. , 35.97% ownership interest); -- Marathon Oil Co. , 17.36%); -- [Chevron] Pipeline Co. (subsidiary of [Chevron].	True	Shell PLC|Chevron Corp	0	Shell	Chevron	L.P. , 35.97% ownership interest); -- Marathon Oil Co. , 17.36%); -- Chevron Pipeline Co. (subsidiary of Chevron.
0fd24aab6e6eca2d37ef70f0c19eb5ad918944fe820c1af4b52605b25d8aadc5_20170927155248_www.reuters.com_SiemAG_AlstSA	13	13	NA	Siemens AG	Alstom SA	1	0fd24aab6e6eca2d37ef70f0c19eb5ad918944fe820c1af4b52605b25d8aadc5	2017-09-27 15:52:48	www.reuters.com	SiemAG	AlstSA	13|13	0fd24aab6e6eca2d37ef70f0c19eb5ad918944fe820c1af4b52605b25d8aadc5_20170927155248_www.reuters.com_SiemAG_AlstSA_13|13	163	28	0.0	4.0	16	2	0	0.3032651365564934	0	"“Politicians will also likely try to ensure some form of jobs protection in France and Germany , making cost synergies difficult to extract,"" they wrote in a note."	True	Siemens AG|Alstom SA	1	Siemens	Alstom	"“Politicians will also likely try to ensure some form of jobs protection in France and Germany , making cost synergies difficult to extract,"" they wrote in a note."
916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67_20191119160922_www.reuters.com_SlacTechInc_CiscSystInc	8	9	NA	Slack Technologies Inc	Cisco Systems Inc	2	916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67	2019-11-19 16:09:22	www.reuters.com	SlacTechInc	CiscSystInc	8|9	916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67_20191119160922_www.reuters.com_SlacTechInc_CiscSystInc_8|9	86	14	0.0	547.0	12	3	0	0.3032651365564934	0	Microsoft Teams also competes with Workplace by Facebook Inc and [Cisco]'s Webex Teams. 	True	Slack Technologies Inc|Cisco Systems Inc	1	Slack	Cisco	Microsoft Teams also competes with Workplace by Facebook Inc and Cisco's Webex Teams. 
916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67_20191119160922_www.reuters.com_SlacTechInc_MicrCorp	8	9	Supplier	Slack Technologies Inc	Microsoft Corp	2	916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67	2019-11-19 16:09:22	www.reuters.com	SlacTechInc	MicrCorp	8|9	916df1aa819d95fb5cf9b8610923ba7a94af3c545656418b3d0451005574cb67_20191119160922_www.reuters.com_SlacTechInc_MicrCorp_8|9	86	14	0.55791777792	4696.0	57	3	-1	0.5	1	[Microsoft] Teams also competes with Workplace by Facebook Inc and Cisco's Webex Teams. 	True	Slack Technologies Inc|Microsoft Corp	1	Slack	Microsoft	Microsoft Teams also competes with Workplace by Facebook Inc and Cisco's Webex Teams. 
8d70d588de56bbf20b4651f3b769a0565a5583c5d13bc22853d33565423a12f2_20180131131018_www.reuters.com_SlacTechInc_TargCorp	2	3	NA	Slack Technologies Inc	Target Corp	2	8d70d588de56bbf20b4651f3b769a0565a5583c5d13bc22853d33565423a12f2	2018-01-31 13:10:18	www.reuters.com	SlacTechInc	TargCorp	2|3	8d70d588de56bbf20b4651f3b769a0565a5583c5d13bc22853d33565423a12f2_20180131131018_www.reuters.com_SlacTechInc_TargCorp_2|3	357	60	0.0		2	2	0	0.3032651365564934	0	"Those customers include [Target] in retail, BBC in media, Liberty Mutual Group Inc in insurance, Workday Inc in technology and E*Trade Financial Corp in financial services. “Now that we've established that can work in these environments … we want to use the current customers as models to bring ever more on board,"" said Butterfield in a phone call on Monday."	True	Slack Technologies Inc|Target Corp	1	Slack	Target	"Those customers include Target in retail, BBC in media, Liberty Mutual Group Inc in insurance, Workday Inc in technology and E*Trade Financial Corp in financial services. “Now that we've established that can work in these environments … we want to use the current customers as models to bring ever more on board,"" said Butterfield in a phone call on Monday."
20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8_20181024130508_www.reuters.com_SoftGrouCorp_GeneMotoCo	43	43	NA	SoftBank Group Corp	General Motors Co	1	20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8	2018-10-24 13:05:08	www.reuters.com	SoftGrouCorp	GeneMotoCo	43|43	20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8_20181024130508_www.reuters.com_SoftGrouCorp_GeneMotoCo_43|43	274	48	0.0	5731.0	43	3	0	0.3032651365564934	0	 In unveiling plans for a $2.8 billion investment in Cruise earlier this month, Honda executive Seiji Kuraishi said he sees potential in Cruise because of its tie-up with [GM], and most of its investment will come after Cruise's 2019 deadline and will be spread over 12 years.	True	SoftBank Group Corp|General Motors Co	1	SoftBank	GM	 In unveiling plans for a $2.8 billion investment in Cruise earlier this month, Honda executive Seiji Kuraishi said he sees potential in Cruise because of its tie-up with GM, and most of its investment will come after Cruise's 2019 deadline and will be spread over 12 years.
20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8_20181024130508_www.reuters.com_SoftGrouCorp_HondMotoCoLtd	43	43	NA	SoftBank Group Corp	Honda Motor Co Ltd	1	20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8	2018-10-24 13:05:08	www.reuters.com	SoftGrouCorp	HondMotoCoLtd	43|43	20e7d1b1bdc78a2ed07363597dc1ad822de056ce3b6a12b0fd0a08881318f2b8_20181024130508_www.reuters.com_SoftGrouCorp_HondMotoCoLtd_43|43	274	48	0.0	305.0	14	3	0	0.3032651365564934	0	 In unveiling plans for a $2.8 billion investment in Cruise earlier this month, [Honda] executive Seiji Kuraishi said he sees potential in Cruise because of its tie-up with GM, and most of its investment will come after Cruise's 2019 deadline and will be spread over 12 years.	True	SoftBank Group Corp|Honda Motor Co Ltd	1	SoftBank	Honda	 In unveiling plans for a $2.8 billion investment in Cruise earlier this month, Honda executive Seiji Kuraishi said he sees potential in Cruise because of its tie-up with GM, and most of its investment will come after Cruise's 2019 deadline and will be spread over 12 years.
e82af25481851b81bbcae8cb1060749a6da326f1f0c32c2542a44640d94715b2_20180430142721_www.reuters.com_SoftGrouCorp_TMoUSInc	5	6	NA	SoftBank Group Corp	T-Mobile US Inc	2	e82af25481851b81bbcae8cb1060749a6da326f1f0c32c2542a44640d94715b2	2018-04-30 14:27:21	www.reuters.com	SoftGrouCorp	T-MoUSInc	5|6	e82af25481851b81bbcae8cb1060749a6da326f1f0c32c2542a44640d94715b2_20180430142721_www.reuters.com_SoftGrouCorp_TMoUSInc_5|6	262	45	0.0	2018.0	208	3	0	0.3032651365564934	0	"Deutsche Telekom, [T-Mobile]'s majority owner, will own 42 percent and control the board of the combined company. “ rejected a deal with [T-Mobile] four months ago that was better for him than the deal he is taking now,"" said Jonathan Chaplin at New Street Research."	True	SoftBank Group Corp|T-Mobile US Inc	1	SoftBank	T-Mobile	"Deutsche Telekom, T-Mobile's majority owner, will own 42 percent and control the board of the combined company. “ rejected a deal with T-Mobile four months ago that was better for him than the deal he is taking now,"" said Jonathan Chaplin at New Street Research."
eaf5d3f848b186916eaf6d467742f75bb5281dededc852fb14ad773bcf23d91c_20170224162735_uk.reuters.com_SpirAeroHoldInc_AlcoCorp	0	1	NA	Spirit AeroSystems Holdings Inc	Alcoa Corp	2	eaf5d3f848b186916eaf6d467742f75bb5281dededc852fb14ad773bcf23d91c	2017-02-24 16:27:35	uk.reuters.com	SpirAeroHoldInc	AlcoCorp	0|1	eaf5d3f848b186916eaf6d467742f75bb5281dededc852fb14ad773bcf23d91c_20170224162735_uk.reuters.com_SpirAeroHoldInc_AlcoCorp_0|1	411	72	0.0	7.0	4	2	0	0.2525402248183737	0	" Feb 23 Hedge fund Elliott Management Corp said on Thursday it had raised its stake in specialty metals maker Arconic Inc to about 13 percent and stepped up pressure for the ouster of Chief Executive Klaus Kleinfeld. Elliott also made a big push for hiring Larry Lawson, former CEO of aircraft parts maker {Spirit} , for the top job at the company, saying Arconic shareholders deserved a ""proven operator"" as CEO."	True	Spirit AeroSystems Holdings Inc|Alcoa Corp	0	Spirit	Alcoa	" Feb 23 Hedge fund Elliott Management Corp said on Thursday it had raised its stake in specialty metals maker Arconic Inc to about 13 percent and stepped up pressure for the ouster of Chief Executive Klaus Kleinfeld. Elliott also made a big push for hiring Larry Lawson, former CEO of aircraft parts maker Spirit , for the top job at the company, saying Arconic shareholders deserved a ""proven operator"" as CEO."
2300bb6ee3ec5d7820ca2a6bd00e9b2fab250144fa6b7e5d9307d7f1f571a493_20150924185641_www.reuters.com_SpriCorp_ApplInc	10	11	Supplier	Sprint Corp	Apple Inc	2	2300bb6ee3ec5d7820ca2a6bd00e9b2fab250144fa6b7e5d9307d7f1f571a493	2015-09-24 18:56:41	www.reuters.com	SpriCorp	ApplInc	10|11	2300bb6ee3ec5d7820ca2a6bd00e9b2fab250144fa6b7e5d9307d7f1f571a493_20150924185641_www.reuters.com_SpriCorp_ApplInc_10|11	196	35	0.2989432	1855.0	113	2	1	0.5156296217925458	1	[Apple] said it was offering its own financing scheme for an unlocked iPhone, which gives a customer the liberty to switch between carriers, rather than be tied down by a contract with one carrier. 	True	Sprint Corp|Apple Inc	0	Sprint	Apple	Apple said it was offering its own financing scheme for an unlocked iPhone, which gives a customer the liberty to switch between carriers, rather than be tied down by a contract with one carrier. 
fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_StelNV_FordMotoCo	7	7	Supplier	Stellantis NV	Ford Motor Co	1	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e	2021-09-21 10:24:44	www.reuters.com	StelNV	FordMotoCo	7|7	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_StelNV_FordMotoCo_7|7	237	47	0.692939600410045	3930.0	26	4	-1	0.5	1	The new investigation includes vehicles assembled by Honda Motor Co , [Ford] , Toyota , GM , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.	True	Stellantis NV|Ford Motor Co	0	Stellantis	Ford	The new investigation includes vehicles assembled by Honda Motor Co , Ford , Toyota , GM , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.
fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_StelNV_ToyoMotoCorp	7	7	Supplier	Stellantis NV	Toyota Motor Corp	1	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e	2021-09-21 10:24:44	www.reuters.com	StelNV	ToyoMotoCorp	7|7	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_StelNV_ToyoMotoCorp_7|7	237	47	0.28464152	1487.0	9	4	1	0.9999878440761266	1	The new investigation includes vehicles assembled by Honda Motor Co , Ford , [Toyota] , GM , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.	True	Stellantis NV|Toyota Motor Corp	0	Stellantis	Toyota	The new investigation includes vehicles assembled by Honda Motor Co , Ford , Toyota , GM , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.
ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0_20150129221347_www.reuters.com_SynaInc_ApplInc	0	1	NA	Synaptics Inc	Apple Inc	2	ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0	2015-01-29 22:13:47	www.reuters.com	SynaInc	ApplInc	0|1	ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0_20150129221347_www.reuters.com_SynaInc_ApplInc_0|1	233	36	0.0	1855.0	8	3	0	0.341511481623229	0	 By Noel Randewich SAN FRANCISCO, Jan 29 - Broadcom posted fourth-quarter results on Thursday that exceeded Wall Street's expectations as the [Apple] supplier increased its focus on Wi-Fi and broadband chips, sending its shares higher.	True	Synaptics Inc|Apple Inc	0	Synaptics	Apple	 By Noel Randewich SAN FRANCISCO, Jan 29 - Broadcom posted fourth-quarter results on Thursday that exceeded Wall Street's expectations as the Apple supplier increased its focus on Wi-Fi and broadband chips, sending its shares higher.
ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0_20150129221347_www.reuters.com_SynaInc_BroaCorp	0	1	NA	Synaptics Inc	Broadcom Corp	2	ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0	2015-01-29 22:13:47	www.reuters.com	SynaInc	BroaCorp	0|1	ea3adc988db94918b31cb664c6db02136561a91fa968c670876b9188602e6ff0_20150129221347_www.reuters.com_SynaInc_BroaCorp_0|1	233	36	0.0	131.0	5	3	0	0.341511481623229	0	 By Noel Randewich SAN FRANCISCO, Jan 29 - [Broadcom] posted fourth-quarter results on Thursday that exceeded Wall Street's expectations as the Apple supplier increased its focus on Wi-Fi and broadband chips, sending its shares higher.	True	Synaptics Inc|Broadcom Corp	1	Synaptics	Broadcom	 By Noel Randewich SAN FRANCISCO, Jan 29 - Broadcom posted fourth-quarter results on Thursday that exceeded Wall Street's expectations as the Apple supplier increased its focus on Wi-Fi and broadband chips, sending its shares higher.
0c78c654bfd37baf172bf54a5befa59c950eec1df1843197e202f00ea0383039_20150910135245_uk.reuters.com_TMoUSInc_ApplInc	0	1	NA	T-Mobile US Inc	Apple Inc	2	0c78c654bfd37baf172bf54a5befa59c950eec1df1843197e202f00ea0383039	2015-09-10 13:52:45	uk.reuters.com	T-MoUSInc	ApplInc	0|1	0c78c654bfd37baf172bf54a5befa59c950eec1df1843197e202f00ea0383039_20150910135245_uk.reuters.com_TMoUSInc_ApplInc_0|1	179	36	0.0	1855.0	90	2	0	0.3032651365564934	0	 Sept 10 [Apple] has just made buying a new iPhone every year more affordable - a move that analysts said will drive demand from now on, starting with the new iPhone 6S and 6S Plus.	True	T-Mobile US Inc|Apple Inc	0	T-Mobile	Apple	 Sept 10 Apple has just made buying a new iPhone every year more affordable - a move that analysts said will drive demand from now on, starting with the new iPhone 6S and 6S Plus.
b08dfcd778d9b4b6aaf6702ff36a3aa9515ff17551c5a8ffc50368e9fd2e4d7f_20190308002303_www.reuters.com_TeliCompAB_VEONLtd	2	2	NA	Telia Company AB	VEON Ltd	1	b08dfcd778d9b4b6aaf6702ff36a3aa9515ff17551c5a8ffc50368e9fd2e4d7f	2019-03-08 00:23:03	www.reuters.com	TeliCompAB	VEONLtd	2|2	b08dfcd778d9b4b6aaf6702ff36a3aa9515ff17551c5a8ffc50368e9fd2e4d7f_20190308002303_www.reuters.com_TeliCompAB_VEONLtd_2|2	324	50	0.0		3	2	0	0.3032651365564934	0	Gulnara Karimova, working with telecoms executive Bekhzod Akhmedov, allegedly asked for bribes from Russia's MTS and VimpelCom Limited , and Sweden's {Telia} , between around 2001 and 2012 in exchange for using her influence with the Uzbek telecoms regulator to ensure the three were awarded licenses to operate in Uzbekistan.	True	Telia Company AB|VEON Ltd	0	Telia	VEON	Gulnara Karimova, working with telecoms executive Bekhzod Akhmedov, allegedly asked for bribes from Russia's MTS and VimpelCom Limited , and Sweden's Telia , between around 2001 and 2012 in exchange for using her influence with the Uzbek telecoms regulator to ensure the three were awarded licenses to operate in Uzbekistan.
6dd6893a854029df1d116944a57a85db8c4e292ed2f5dbb14562776dfe84a7c3_20210922225853_www.reuters.com_TeslInc_GeneMotoCo	15	15	Supplier	Tesla Inc	General Motors Co	1	6dd6893a854029df1d116944a57a85db8c4e292ed2f5dbb14562776dfe84a7c3	2021-09-22 22:58:53	www.reuters.com	TeslInc	GeneMotoCo	15|15	6dd6893a854029df1d116944a57a85db8c4e292ed2f5dbb14562776dfe84a7c3_20210922225853_www.reuters.com_TeslInc_GeneMotoCo_15|15	150	24	0.605955805086259	5731.0	494	5	0	0.2521824474254395	1	A group representing major automakers including General Motors , Toyota Motor , Ford Motor and Volkswagen , asked the court to reject {Tesla}'s request.	True	Tesla Inc|General Motors Co	2	Tesla	GM	A group representing major automakers including General Motors , Toyota Motor , Ford Motor and Volkswagen , asked the court to reject Tesla's request.
